angle,t0_us,tf_us,delay_real_us,delay_ideal_us,jitter_us,delay_real_corr_us,jitter_corr_us
60,195184288,195187295,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195201016,195204027,3011,2777.777777777778,233.22222222222217,2779.6608513700626,1.8830735922847452
60,195217711,195220718,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195234289,195237296,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195267695,195270702,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195284371,195287389,3018,2777.777777777778,240.22222222222217,2786.6608513700626,8.883073592284745
60,195301037,195304044,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195317760,195320771,3011,2777.777777777778,233.22222222222217,2779.6608513700626,1.8830735922847452
60,195334340,195337347,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195351000,195354008,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,195367660,195370667,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195384328,195387335,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195401009,195404016,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195417741,195420754,3013,2777.777777777778,235.22222222222217,2781.6608513700626,3.8830735922847452
60,195434442,195437449,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195451105,195454112,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195467764,195470771,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195484437,195487445,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,195501089,195504097,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,195517754,195520761,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195534507,195537518,3011,2777.777777777778,233.22222222222217,2779.6608513700626,1.8830735922847452
60,195551063,195554071,3008,2777.777777777778,230.22222222222217,2776.6608513700626,-1.1169264077152548
60,195567845,195570852,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195584498,195587505,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195601159,195604166,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195617821,195620828,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
60,195635497,195638510,3013,2777.777777777778,235.22222222222217,2781.6608513700626,3.8830735922847452
60,195651120,195654144,3024,2777.777777777778,246.22222222222217,2792.6608513700626,14.883073592284745
60,195667802,195670817,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195684488,195687503,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195701139,195704154,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195717828,195720843,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195734554,195737573,3019,2777.777777777778,241.22222222222217,2787.6608513700626,9.883073592284745
60,195751229,195754244,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195767881,195770896,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195784554,195787569,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195801209,195804225,3016,2777.777777777778,238.22222222222217,2784.6608513700626,6.883073592284745
60,195817883,195820898,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195834495,195837517,3022,2777.777777777778,244.22222222222217,2790.6608513700626,12.883073592284745
60,195851187,195854203,3016,2777.777777777778,238.22222222222217,2784.6608513700626,6.883073592284745
60,195867857,195870872,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195884530,195887545,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195901184,195904199,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195917852,195920867,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195934529,195937544,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,195951286,195954305,3019,2777.777777777778,241.22222222222217,2787.6608513700626,9.883073592284745
60,195967857,195970873,3016,2777.777777777778,238.22222222222217,2784.6608513700626,6.883073592284745
60,195984528,195987543,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,196001305,196004320,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,196017968,196020983,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,196034631,196037646,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,196052169,196055190,3021,2777.777777777778,243.22222222222217,2789.6608513700626,11.883073592284745
60,196067935,196070950,3015,2777.777777777778,237.22222222222217,2783.6608513700626,5.883073592284745
60,196084605,196087612,3007,2777.777777777778,229.22222222222217,2775.6608513700626,-2.1169264077152548
90,197084906,197089310,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197101625,197106029,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197118289,197122697,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197134947,197139347,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,197151669,197156077,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197168340,197172744,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197184986,197189390,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197201711,197206117,4406,4166.666666666667,239.33333333333303,4174.660851370063,7.9941847033960585
90,197218376,197222784,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197235031,197239431,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,197268341,197272745,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197284993,197289397,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197301713,197306119,4406,4166.666666666667,239.33333333333303,4174.660851370063,7.9941847033960585
90,197318375,197322783,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197335032,197339432,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,197351753,197356173,4420,4166.666666666667,253.33333333333303,4188.660851370063,21.99418470339606
90,197368427,197372831,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197385080,197389484,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197401804,197406208,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197418460,197422879,4419,4166.666666666667,252.33333333333303,4187.660851370063,20.99418470339606
90,197435115,197439515,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,197468427,197472831,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197485070,197489474,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197501799,197506205,4406,4166.666666666667,239.33333333333303,4174.660851370063,7.9941847033960585
90,197518455,197522863,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197535100,197539500,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,197551824,197556233,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,197568499,197572903,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197585133,197589537,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197601844,197606249,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,197618506,197622914,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197635160,197639560,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,197651878,197656286,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197668552,197672957,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,197685200,197689605,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,197701792,197706196,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197718571,197722979,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197735227,197739627,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,197768545,197772949,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197785196,197789600,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197802383,197806791,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197818579,197822987,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197835234,197839635,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,197852900,197857313,4413,4166.666666666667,246.33333333333303,4181.660851370063,14.994184703396058
90,197868536,197872940,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197885178,197889582,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197901945,197906345,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,197918647,197923055,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,197935319,197939723,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197951971,197956375,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197968570,197972974,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,197985234,197989642,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198002007,198006408,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,198018608,198023016,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198035288,198039692,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198051939,198056344,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,198068661,198073065,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198085327,198089735,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198101982,198106383,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,198118703,198123111,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198135372,198139776,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198152022,198156427,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,198168746,198173151,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,198185286,198189694,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198202054,198206454,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,198218643,198223051,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198235312,198239716,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198252079,198256484,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,198268675,198273080,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,198285342,198289750,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198302002,198306402,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,198318721,198323129,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198335394,198339798,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198352042,198356447,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,198368775,198373179,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198385443,198389851,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198402100,198406501,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,198418812,198423220,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198435488,198439893,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,198452138,198456543,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,198468733,198473137,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198485387,198489795,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198502158,198506559,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,198518860,198523279,4419,4166.666666666667,252.33333333333303,4187.660851370063,20.99418470339606
90,198552107,198556511,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198568833,198573237,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198585499,198589907,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198602150,198606551,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,198618844,198623254,4410,4166.666666666667,243.33333333333303,4178.660851370063,11.994184703396058
90,198635517,198639921,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198652162,198656566,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198669369,198673777,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198702224,198706626,4402,4166.666666666667,235.33333333333303,4170.660851370063,3.9941847033960585
90,198718874,198723278,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198735585,198740000,4415,4166.666666666667,248.33333333333303,4183.660851370063,16.99418470339606
90,198752243,198756652,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,198768902,198773302,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,198785492,198789900,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198802276,198806691,4415,4166.666666666667,248.33333333333303,4183.660851370063,16.99418470339606
90,198818926,198823330,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198835533,198839937,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198852190,198856599,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,198868966,198873377,4411,4166.666666666667,244.33333333333303,4179.660851370063,12.994184703396058
90,198885568,198889976,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,198902234,198906638,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198918868,198923272,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198935596,198940000,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,198952262,198956671,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,198968904,198973304,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,198985621,198990029,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199002292,199006696,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199018938,199023342,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199035653,199040057,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199052320,199056728,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199068979,199073379,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,199085695,199090103,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199102364,199106768,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199119014,199123418,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199135724,199140128,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199152390,199156799,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,199169043,199173443,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,199185645,199190053,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199202311,199206717,4406,4166.666666666667,239.33333333333303,4174.660851370063,7.9941847033960585
90,199219083,199223487,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199235684,199240088,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199252350,199256759,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,199269006,199273406,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,199285718,199290126,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199302395,199306800,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,199319046,199323449,4403,4166.666666666667,236.33333333333303,4171.660851370063,4.9941847033960585
90,199335774,199340178,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199352439,199356848,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,199369098,199373499,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,199385697,199390105,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199402486,199406891,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,199419136,199423540,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199435732,199440136,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199452397,199456806,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,199469174,199473574,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,199485770,199490181,4411,4166.666666666667,244.33333333333303,4179.660851370063,12.994184703396058
90,199502454,199506858,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199519105,199523509,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199536304,199540711,4407,4166.666666666667,240.33333333333303,4175.660851370063,8.994184703396058
90,199552493,199556902,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,199569149,199573549,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,199586816,199591227,4411,4166.666666666667,244.33333333333303,4179.660851370063,12.994184703396058
90,199602561,199606966,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,199619213,199623617,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199635875,199640275,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,199652578,199656986,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199669251,199673656,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,199685900,199690304,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199702503,199706907,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199719171,199723579,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199735830,199740230,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,199752543,199756951,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199769215,199773619,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199785866,199790270,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199802584,199806988,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199819246,199823654,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199835900,199840300,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,199852620,199857028,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199869293,199873697,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199885940,199890344,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,199902553,199906958,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,199919221,199923629,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199952591,199956999,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,199969265,199973670,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,199985914,199990318,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200002637,200007043,4406,4166.666666666667,239.33333333333303,4174.660851370063,7.9941847033960585
90,200019303,200023712,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,200035963,200040363,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,200052677,200057097,4420,4166.666666666667,253.33333333333303,4188.660851370063,21.99418470339606
90,200069351,200073756,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200086001,200090405,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200102732,200107137,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200119389,200123808,4419,4166.666666666667,252.33333333333303,4187.660851370063,20.99418470339606
90,200136048,200140448,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,200152636,200157044,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,200169422,200173827,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200186063,200190477,4414,4166.666666666667,247.33333333333303,4182.660851370063,15.994184703396058
90,200202683,200207088,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200219340,200223749,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,200236118,200240518,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,200252705,200257114,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,200269381,200273785,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200286017,200290421,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200302737,200307141,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200319400,200323809,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,200336056,200340456,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,200352761,200357173,4412,4166.666666666667,245.33333333333303,4180.660851370063,13.994184703396058
90,200369439,200373843,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200386088,200390492,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200403039,200407446,4407,4166.666666666667,240.33333333333303,4175.660851370063,8.994184703396058
90,200419483,200423891,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,200436134,200440534,4400,4166.666666666667,233.33333333333303,4168.660851370063,1.9941847033960585
90,200453554,200457969,4415,4166.666666666667,248.33333333333303,4183.660851370063,16.99418470339606
90,200469527,200473933,4406,4166.666666666667,239.33333333333303,4174.660851370063,7.9941847033960585
90,200486175,200490579,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200502827,200507228,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,200519539,200523947,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,200536211,200540615,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200552862,200557266,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200569569,200573973,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200602894,200607295,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,200619481,200623890,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,200636150,200640554,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200652915,200657319,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200669523,200673928,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200686186,200690594,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,200702843,200707244,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,200719559,200723969,4410,4166.666666666667,243.33333333333303,4178.660851370063,11.994184703396058
90,200736233,200740637,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200752879,200757283,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200769609,200774014,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200786269,200790677,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,200802928,200807329,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,200819641,200824049,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,200836313,200840717,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200852961,200857365,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200869558,200873963,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200886225,200890633,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,200902997,200907398,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,200919580,200923989,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,200936253,200940657,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,200952898,200957303,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200969613,200974018,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,200986273,200990681,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201003047,201007448,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,201019639,201024048,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,201036314,201040718,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201052962,201057366,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201069674,201074079,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
90,201086336,201090744,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201102989,201107390,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,201119706,201124115,4409,4166.666666666667,242.33333333333303,4177.660851370063,10.994184703396058
90,201136382,201140786,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201153029,201157433,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201169754,201174158,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201186422,201190830,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201203080,201207481,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,201219785,201224207,4422,4166.666666666667,255.33333333333303,4190.660851370063,23.99418470339606
90,201236338,201240742,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201253097,201257503,4406,4166.666666666667,239.33333333333303,4174.660851370063,7.9941847033960585
90,201270063,201274470,4407,4166.666666666667,240.33333333333303,4175.660851370063,8.994184703396058
90,201286369,201290777,4408,4166.666666666667,241.33333333333303,4176.660851370063,9.994184703396058
90,201303142,201307543,4401,4166.666666666667,234.33333333333303,4169.660851370063,2.9941847033960585
90,201320568,201324979,4411,4166.666666666667,244.33333333333303,4179.660851370063,12.994184703396058
90,201336407,201340811,4404,4166.666666666667,237.33333333333303,4172.660851370063,5.9941847033960585
90,201353054,201357459,4405,4166.666666666667,238.33333333333303,4173.660851370063,6.9941847033960585
